id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
232,maybelline,Maybelline Line Express Eyeliner,7.29,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4e88f928ad91c88e2ecb8596431ce799_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-line-express-eyeliner_9738.html,https://well.ca,Maybelline Line Express Eyeliner's intense color formula + smart tip smudger makes this liner glide on smoothly and is easy to apply with just one stroke.Features: Creamy formula delivers intense colorContour smudger makes blending easyAll-day wearSafe for sensitive eyes and ophthalmologist-testedContact lens safe,4.5,pencil,eyeliner,[],2016-10-01T18:28:59.422Z,2017-12-23T20:51:31.255Z,http://makeup-api.herokuapp.com/api/v1/products/232.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/232/original/open-uri20171223-4-1gco531?1514062291,[]
230,maybelline,Maybelline Unstoppable Eyeliner,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/bab89a9fe13b34235e0dd1f4f44c05cf_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,https://well.ca,"Unstoppable Eyeliner allows ultra-smooth application for defined lines and eyes.
It is a self-sharpening mechanical pencil, and will hold your look in place all day long.
Waterproof.
Ophthalmologist tested, contact lens safe for sensitive eyes.
",4.3,pencil,eyeliner,[],2016-10-01T18:28:57.194Z,2017-12-23T20:51:30.858Z,http://makeup-api.herokuapp.com/api/v1/products/230.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/230/original/open-uri20171223-4-1noqhmg?1514062290,"[{'hex_value': '#736364', 'colour_name': 'Onyx '}, {'hex_value': '#797B7D', 'colour_name': 'Pewter '}]"
225,maybelline,Maybelline Color Show Kohl Liner,5.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/c2fcd605bbf3941b521fb74bfa942ac6_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,https://well.ca,"Maybelline Color Show Kohl Liner is the hottest new way to create statement eyes!The brightest colors. The easiest glide. Creamy, rich color has never 
been this precise!",,pencil,eyeliner,[],2016-10-01T18:28:51.002Z,2017-12-23T20:51:29.742Z,http://makeup-api.herokuapp.com/api/v1/products/225.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/225/original/open-uri20171223-4-77bvjo?1514062289,"[{'hex_value': '#2e4064', 'colour_name': 'Beauty Blue '}, {'hex_value': '#56403a', 'colour_name': 'Chocolate Chip '}, {'hex_value': '#008687', 'colour_name': 'Edgy Emerald '}, {'hex_value': '#854f58', 'colour_name': 'Marvelous Maroon '}, {'hex_value': '#837163', 'colour_name': 'Sparkle Grey '}, {'hex_value': '#00849d', 'colour_name': 'Turquoise Flash '}, {'hex_value': '#000000', 'colour_name': 'Ultra Black '}, {'hex_value': '#574c7c', 'colour_name': 'Vibrant Violet '}]"
221,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/9c98f99f2033bb942286fa1bb32b4c51_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,https://well.ca,Eye Studio Master Graphic Liquid Liner from Maybelline New York. Love the graphic look? This genius eyeliner automatically draws the boldest line with the sharpest edge! Features:Automatically draw the boldest line with the sharpest edgePitch black finishUse the flat side for bold line. Use the sharp tip for the edges,,liquid,eyeliner,[],2016-10-01T18:28:44.845Z,2017-12-23T20:51:28.186Z,http://makeup-api.herokuapp.com/api/v1/products/221.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/221/original/open-uri20171223-4-1v1tlhi?1514062288,[]
179,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/6edd2cadd1894a94f264ceb19f3d344b_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,https://well.ca,"Experience the new generation of liquid liner from Maybelline!              Ink technology keeps pigments super-saturatedSpring cap keeps the formula freshMost precise line for lasting intensity                                                    Safe for sensitive eyes and ophthalmologist-testedContact lens safeFor Best Results: 1. Start at inner corner of upper eye. Flare outward. 2. Create the sharpest design, uniquely your own.",4.0,liquid,eyeliner,[],2016-10-01T18:27:51.862Z,2017-12-23T20:51:16.524Z,http://makeup-api.herokuapp.com/api/v1/products/179.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/179/original/open-uri20171223-4-1vi901o?1514062276,[]
177,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/350d6c6c2fa3add8ee40189cd19bfe0a_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,https://well.ca,"Easily Creates Slender Lines

    Rich, Even Color
    All-Day Wear
    Smooth Glide Felt Tip
    Flexible tip guides on smoothly for the most precise control.
    All-day wear up to 8 hours
",4.0,liquid,eyeliner,[],2016-10-01T18:27:50.155Z,2017-12-23T20:51:16.164Z,http://makeup-api.herokuapp.com/api/v1/products/177.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/177/original/open-uri20171223-4-p0eowt?1514062276,"[{'hex_value': '#000000', 'colour_name': 'Blackest Black '}, {'hex_value': '#4E2F2F', 'colour_name': 'Brown Black '}]"
172,maybelline,Maybelline Liquid Eyeliner,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/316d25ac5676470d83612b9391678b0d_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/maybelline-liquid-eyeliner_3739.html,https://well.ca,"
Waterproof Liquid Eyeliner draws intense lining in an instant.
It glides on smoothly for even coverage.
The firm felt tip applicator allows easy control.
Waterproof, all-day wear.
",4.2,liquid,eyeliner,[],2016-10-01T18:27:44.166Z,2017-12-23T20:51:13.942Z,http://makeup-api.herokuapp.com/api/v1/products/172.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/172/original/data?1514062273,"[{'hex_value': '#06090A', 'colour_name': 'Black '}]"
170,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/2054f702d243c286219e0330af836bf5_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,https://well.ca,"Maybelline Eye Studio Lasting Drama Gel Eyeliner gives you smudge-proof lines that are waterproof for 24 hours. Features:            Oil-free formula holds highly concentrated pigments in a clear gel baseSmudge-proof and waterproof for 24 hoursMost intense line for lasting drama                                                    Safe for sensitive eyes and ophthalmologist-testedContact lens safe
		Removes easily with Expert Eyes® Moisturizing Eye Makeup Remover.Maybelline Eye Studio Lasting Drama Gel Eyeliner is one of our 10 Makeup Must Haves.  See the full list on The Well.  ",4.4,liquid,eyeliner,[],2016-10-01T18:27:42.507Z,2017-12-23T20:51:13.684Z,http://makeup-api.herokuapp.com/api/v1/products/170.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/170/original/open-uri20171223-4-1hy3kmf?1514062273,"[{'hex_value': '#000000', 'colour_name': 'Blackest Black 950 '}, {'hex_value': '#60423B', 'colour_name': 'Brown 952 '}, {'hex_value': '#4A484B', 'colour_name': 'Charcoal 954 '}]"
146,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f6239cbcd84fa838c461f020b86924aa_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,https://well.ca,"Maybelline Color Show Nail Lacquer Jewels collection features jeweled nail lacquer top coats straight from the shows!Features:Adorns your nails with textured gem effectsTrendy top coat nail art designsEasy-flow brushFormaldehyde, DBP and Toluene freeShade Range: (left to right: Mosaic Prism, Platinum Adorn)For Best Results:First apply a clear base coat to prevent your nails from yellowing and to help your nail color last longer. Choose a base shade and with one sweep, paint the first line of nail polish up the center of your nail starting from the base to the tip.For the cleanest look, be sure to leave a small space at the base of the nail. Then apply nail color to the rest of the nail. Pick your textured top coat and paint over your base shade for a street styled nail art look.",3.0,,nail_polish,[],2016-10-01T18:26:51.778Z,2017-12-23T20:51:08.631Z,http://makeup-api.herokuapp.com/api/v1/products/146.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/146/original/open-uri20171223-4-fnr4hp?1514062268,[]
145,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/64cbcfbd001435c3abc3d8f77c16a0bf_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,https://well.ca,"Maybelline Color Show Nail Lacquer Veils collection gives you subtle shimmers to refined glitters in colours straight from the shows!Features:Trendy top coat nail art designsEasy-flow brushFormaldehyde, DBP and Toluene freeShade Range: (left to right: Amethyst Aura, Rose Mirage, Crystal Disguise)For Best Results:First
 apply a clear base coat to prevent your nails from yellowing and to 
help your nail color last longer. Choose a base shade and with one 
sweep, paint the first line of nail polish up the center of your nail 
starting from the base to the tip.For the cleanest look, be sure
 to leave a small space at the base of the nail. Then apply nail color 
to the rest of the nail. Pick your textured top coat and paint over your
 base shade for a street styled nail art look.",4.0,,nail_polish,[],2016-10-01T18:26:50.448Z,2017-12-23T20:51:08.413Z,http://makeup-api.herokuapp.com/api/v1/products/145.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/145/original/open-uri20171223-4-1a63bxt?1514062268,"[{'hex_value': '#394674', 'colour_name': 'Amethyst Aura '}]"
133,maybelline,Maybelline Color Show Nail Lacquer ,4.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/a05aa31a7e30d9d262ae36d0be2c4f87_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,https://well.ca,"High fashion meets high-art. With Maybelline Color Show Nail Lacquer PolkaDots Collection you get 3D nail design for your fingertips!Features: 
Creates Hollywood-worthy special effectsChip-resistant formula Easy-flow brushFormaldehyde, DBP and Toluene freeShade Range: 
",3.3,,nail_polish,[],2016-10-01T18:26:31.673Z,2017-12-23T20:51:05.961Z,http://makeup-api.herokuapp.com/api/v1/products/133.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/133/original/open-uri20171223-4-zz1pau?1514062265,"[{'hex_value': '#037679', 'colour_name': 'Drops of Jade  (55) '}]"
97,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d0b6855d9b603a00f776de498c971b88_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-sensational-vivid_114538.html,https://well.ca,"Bold, vivid color glides easily onto lips for a velvety matte finish with Maybelline Color Sensational Vivid Matte Liquid Lip Colour. 
Formula is comfortable and creamy with a smooth feel upon application. 
With full color coverage, the result is a rich, intense lip look in a 
range of colors from Nude Flush to Electric Pink to Vivid Violet.Features: Lip color glides on smooth to a matte finishInfused with pure pigments for high-impact colorCreamy liquid base for a soft, cushiony feel",,lipstick,lipstick,[],2016-10-01T18:25:33.281Z,2017-12-23T20:50:59.331Z,http://makeup-api.herokuapp.com/api/v1/products/97.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/097/original/open-uri20171223-4-128aihq?1514062259,"[{'hex_value': '#AC7773', 'colour_name': 'Nude Thrill '}, {'hex_value': '#BD7A80', 'colour_name': 'Nude Flush '}, {'hex_value': '#D65F84', 'colour_name': 'Pink Charge '}, {'hex_value': '#D73D8C', 'colour_name': 'Electric Pink '}, {'hex_value': '#B12156', 'colour_name': 'Fuchsia Ecstasy '}, {'hex_value': '#BC2830', 'colour_name': 'Orange Shot '}, {'hex_value': '#B7233B', 'colour_name': 'Rebel Red '}, {'hex_value': '#8C1F48', 'colour_name': 'Berry Boost '}, {'hex_value': '#542A71', 'colour_name': 'Vivid Violet '}, {'hex_value': '#300B28', 'colour_name': 'Possessed Plum '}]"
89,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/fb9e6485500135d94163577da4c3579b_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-sensational-rebel_101920.html,https://well.ca,"
                       
	Maybelline Color Sensational® Rebel Bloom lipstick offers vivacious pastels in a super-saturated lipcolour. Enjoy the kicky bouquet of lip colors in 
pinks, reds and mauves.  Features:Super-saturated pigments take fresh picked pastels to a new bright
Never dull, washed out or shy
Honey nectar adds a sumptuous feel

		Application: Apply lipcolor starting in the center of your upper lip. Work
 from the center to the outer edges of your lip, following the contours 
of your mouth. Then glide across the entire bottom lip.

		
	

                    ",3.0,lipstick,lipstick,[],2016-10-01T18:25:20.981Z,2017-12-23T20:50:59.663Z,http://makeup-api.herokuapp.com/api/v1/products/89.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/089/original/open-uri20171223-4-pkrmxd?1514062259,"[{'hex_value': '#db967f', 'colour_name': 'Barely Bloomed '}, {'hex_value': '#d37d79', 'colour_name': 'Blushing Bud '}, {'hex_value': '#f05b4a', 'colour_name': 'Coral Burst '}, {'hex_value': '#cd86b0', 'colour_name': 'Lilac Flush '}, {'hex_value': '#ff8f9d', 'colour_name': 'Petal Pink '}, {'hex_value': '#bd2629', 'colour_name': 'Rose Rush '}]"
85,maybelline,Maybelline Lip Studio Color Blur ,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/a1151b59f69491a75d9f8d80827bc1ee_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,https://well.ca,"Maybelline's Lip Studio Color Blur is a unique cream matte pencil with vivid colour.  The blurring smudger allows you to create your look from full on bold to softly blurred.Features:The cream matte pencil feels extremely smooth and comfortable on lips The blurring smudger means you can create your own looks from full-on bold to softly blurredColor Blur comes in many shades ranging from vivids to neutralsHow to Use: To achieve the softly blurred look, apply colour in the center of your top and bottom lips. Using the smudger, gently blur the colour out towards the edges of your top lip and then bottom lip.",,lipstick,lipstick,[],2016-10-01T18:25:14.865Z,2017-12-23T20:50:59.009Z,http://makeup-api.herokuapp.com/api/v1/products/85.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/085/original/open-uri20171223-4-1cl0hgq?1514062258,"[{'hex_value': '#EF6E87', 'colour_name': 'Berry Misbehaved '}, {'hex_value': '#CF444B', 'colour_name': 'Cherry Cherry Bang Bang  '}, {'hex_value': '#FF94A7', 'colour_name': 'Fast & Fuchsia  '}, {'hex_value': '#E18CB0', 'colour_name': 'I Like to Mauve It '}, {'hex_value': '#F393B0', 'colour_name': ""I'm Blushing! ""}, {'hex_value': '#C06E8A', 'colour_name': 'My-My Magenta '}, {'hex_value': '#B42F3F', 'colour_name': 'Partner in Crimson  '}, {'hex_value': '#FF99DC', 'colour_name': 'Pink Insanity  '}, {'hex_value': '#955C69', 'colour_name': 'Plum, Please '}]"
73,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/27afa69db661563a1d6135bb5f6079dd_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-sensational-the_88857.html,https://well.ca,"Raw. Real. Pigments explode with sensuous impact…sensational! Maybelline Color Sensational The Buffs Lipcolour have true nude lip color pigments for honest flesh tone color. This range has it all, from blushing beige, to bronze, to espresso.
		For Best Results: Apply your nude lip color lipstick by starting in the center 
of your upper lip. Work from the center to the outer edges of your lip, 
following the contours of your mouth. Then glide across the entire 
bottom lipShade Range: 
	

                    ",4.8,lipstick,lipstick,[],2016-10-01T18:24:56.389Z,2017-12-23T20:51:18.174Z,http://makeup-api.herokuapp.com/api/v1/products/73.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/073/original/open-uri20171223-4-92movw?1514062278,"[{'hex_value': '#E3A28C', 'colour_name': 'Bare All '}, {'hex_value': '#EB907D', 'colour_name': 'Blushing Beige '}, {'hex_value': '#DD8A78', 'colour_name': 'Nude Lust '}, {'hex_value': '#A95D50', 'colour_name': 'Maple Kiss '}, {'hex_value': '#E2937F', 'colour_name': 'Truffle Tease  '}, {'hex_value': '#D47661', 'colour_name': 'Stormy Sahara '}, {'hex_value': '#8A3938', 'colour_name': 'Untainted Spice '}, {'hex_value': '#590004', 'colour_name': 'Expresso Exposed  '}]"
72,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0d31f41c37fd18dfc02daa1671719378_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-sensational-vivids_66103.html,https://well.ca,"With Maybelline Colour Sensational Vivids Lipcolour bright goes gorgeous, never garish!Get brighter color from Maybelline's exclusive vivid pigments.﻿ Plus get creamier feel from nourishing honey nectar.﻿ Features: Be bright and gorgeousExclusive Vivid colors are brighterHoney nectar formula nourishes lips﻿For Best Results: Apply lipcolor starting in the center of your upper lip. Work from the center to the outer edges of your lip, following the contours of your mouth. Then glide across the entire bottom lip.﻿Shade Range: ",5.0,lipstick,lipstick,[],2016-10-01T18:24:55.093Z,2017-12-23T20:50:55.568Z,http://makeup-api.herokuapp.com/api/v1/products/72.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/072/original/open-uri20171223-4-jaz2h8?1514062255,"[{'hex_value': '#f9005b', 'colour_name': 'Vivid Rose (825) '}, {'hex_value': '#ff2e8c', 'colour_name': 'Fuchsia Flash (865) '}, {'hex_value': '#ff4a62', 'colour_name': 'Shocking Coral (870) '}, {'hex_value': '#ff3b00', 'colour_name': 'Electric Orange (880) '}, {'hex_value': '#ff6ab6', 'colour_name': 'Pink Pop (880) '}, {'hex_value': '#ba0000', 'colour_name': 'On Fire Red (895) '}]"
69,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/81fd80f898674d00f1860cd0724460f4_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-sensational-creamy_100322.html,https://well.ca,"Maybelline Creamy Mattes by Color Sensational deliver a burst of bold lip color and a surge of creamy texture in great make-a-statement shades, for mattes your lips will love to wear!Features: Lips slip into this creamy matteMattifying cream pure pigments and three precious oilsMake-a-statement shades",5.0,lipstick,lipstick,[],2016-10-01T18:24:51.748Z,2017-12-23T20:50:56.946Z,http://makeup-api.herokuapp.com/api/v1/products/69.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/069/original/open-uri20171223-4-uyvfh1?1514062256,"[{'hex_value': '#ff1303', 'colour_name': 'Craving Coral '}, {'hex_value': '#e87e74', 'colour_name': 'Daringly Nude '}, {'hex_value': '#ff2f99', 'colour_name': 'Faint For Fuchsia '}, {'hex_value': '#db5c83', 'colour_name': 'Lust for Blush '}, {'hex_value': '#ec0064', 'colour_name': 'Mesmerizing Magenta '}, {'hex_value': '#f5367d', 'colour_name': 'Ravishing Rose (Bright Rose Pink) '}, {'hex_value': '#b63849', 'colour_name': 'Touch of Spice '}]"
65,maybelline,Maybelline Color Sensational Lipcolour,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/b1c627d5a7e341e53754c8dee92d2878_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-color-sensational_14537.html,https://well.ca,"Maybelline Colour Sensational Lipcolour will make you fall in love with color, all over again! Features: 

Crisper color from pure pigments 
Creamier feel from nourishing honey nectar 
Lipcolor so rich, so stunning… it’s sensational Incredible colour range, from pinks, plums, reds and bronze

 ",4.2,lipstick,lipstick,[],2016-10-01T18:24:44.446Z,2017-12-23T20:50:57.314Z,http://makeup-api.herokuapp.com/api/v1/products/65.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/065/original/open-uri20171223-4-f2n6t8?1514062257,"[{'hex_value': '#E70C2F', 'colour_name': 'Are you Red-dy '}, {'hex_value': '#DF8A82', 'colour_name': 'Born With It '}, {'hex_value': '#F15B50', 'colour_name': 'Coral Crush '}, {'hex_value': '#8F332C', 'colour_name': 'Crazy for Coffee '}, {'hex_value': '#CA6E6B', 'colour_name': 'Warm Me Up '}]"
42,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/a28e1387642c86f2d2e0cf446b2137aa_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,https://well.ca,"2 brushes. 2x more impact!Now get bigger eyes with 360 degrees of false 
lash glam volume! Upper lashes get over-the-top glam with the upper 
brush, while the lower brush grabs every tiny lower lash for a full 
circle effect.For best results: Apply the Upper Brush against the top lid lashes and sweep from
 root to tip until a clean, voluminous look is achieved, followed by the
 lower lash line using the lower Micro Brush. Do not let dry between 
coats. Removes easily with soap and water or with Maybelline® Clean 
Express!™ Classic Eye Makeup Remover.
",4.5,,mascara,[],2016-10-01T18:11:34.910Z,2017-12-23T20:50:53.492Z,http://makeup-api.herokuapp.com/api/v1/products/42.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/042/original/open-uri20171223-4-b55ku9?1514062253,"[{'hex_value': '#000000', 'colour_name': 'Blackest Black '}]"
32,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/cf9136ade1dd304b8cb81deb4b87e333_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,https://well.ca,"Define-A-Lash Lengthening & Defining Mascara is a zero-clump mascara that creates stunning length and clean definition. The flexible brush is shaped to the lash to elongate and define lashes, one by one. The built-in wiper contours brush to remove excess formula, ensuring clean deposit on lashes. There is no smudging, smearing or flaking, and the smooth, lightweight formula feels comfortable on lashes.Allergy tested, ophthalmologist tested and contact lens safe.

",4.4,,mascara,[],2016-10-01T18:11:22.926Z,2017-12-23T20:31:52.284Z,http://makeup-api.herokuapp.com/api/v1/products/32.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/032/original/data?1514061112,"[{'hex_value': '#000000', 'colour_name': 'Very Black '}]"
29,maybelline,Maybelline Great Lash - Clear,7.79,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/6cce75ce02a6694e1c89f7d5a68c8174_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-great-lash-clear_3752.html,https://well.ca,"Great Lash Clear Washable Mascara is a crystal clear formula that gives a softer, fuller look.The gentle brush separates lashes into a perfect fan. It contains panthenol to condition lashes, glycerin for a soft feel. This is great for shaping and setting brows. Contact lens safe, opthalmologist tested.
 ",3.8,,mascara,[],2016-10-01T18:11:20.042Z,2017-12-23T20:31:51.787Z,http://makeup-api.herokuapp.com/api/v1/products/29.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/029/original/open-uri20171223-4-14f14ix?1514061111,[]
23,maybelline,Maybelline Great Lash Big Mascara,7.79,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0795abd7feaf855f88055e181652d65a_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,https://well.ca,"Live Big! Great Lash Big has a Bigger Brush for Great Big Live-It-Up Lashes!

The Great Big Brush provides a bigger, bolder lash effect
Great buildable formula still conditions as it thickens with even greater intensity
No clumps or globs
",4.0,,mascara,[],2016-10-01T18:11:13.293Z,2017-12-23T20:31:49.724Z,http://makeup-api.herokuapp.com/api/v1/products/23.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/023/original/data?1514061109,"[{'hex_value': '#000000', 'colour_name': 'Blackest Black '}, {'hex_value': '#120C0A', 'colour_name': 'Brownish Black '}, {'hex_value': '#0E0F11', 'colour_name': 'Very Black '}]"
20,maybelline,Maybelline Great Lash Mascara,7.79,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/6b4d354890177a73b4d6630d723c2f21_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/maybelline-great-lash-mascara_3735.html,https://well.ca,"Great Lash Waterproof Mascara conditions as it thickens lashes. The lash-doubling formula glides on smoothly to build great-looking smudge-proof lashes. The lash-building brush makes it easy to get a full lash look without clumps. Hypoallergenic and contact lens safe.
Allure 2008 Reader's Choice Award Winner for drugstore mascara.
",4.2,,mascara,[],2016-10-01T18:11:09.921Z,2017-12-23T20:31:50.950Z,http://makeup-api.herokuapp.com/api/v1/products/20.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/020/original/data?1514061110,"[{'hex_value': '#120C0A', 'colour_name': 'Brownish Black '}, {'hex_value': '#0E0F11', 'colour_name': 'Very Black '}]"
14,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/5d6e0d96f6dedbc3aadd88d9403cb26e_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/maybelline-volum-express-colossal_7663.html,https://well.ca,"Why You'll Love It

Creates 9X the volume, instantly.
Patented MegaBrush + Collagen Formula plump lashes one by one 
Dramatic Volume with no clumps 
Washable 
",4.5,,mascara,[],2016-10-01T18:11:01.516Z,2017-12-23T20:31:48.510Z,http://makeup-api.herokuapp.com/api/v1/products/14.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/014/original/data?1514061108,"[{'hex_value': '#0D090A', 'colour_name': 'Classic Black '}, {'hex_value': '#000000', 'colour_name': 'Glam Black '}]"
12,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/086bd6bba51f630f60511cdc24c68096_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/maybelline-illegal-length-fiber_84357.html,https://well.ca,"Build 4mm of measurable extensions! Features: Fiber-fix brush has 6 different contact points with each lash for optimal fiber placementBreakthrough formula contains fibers up to 4mm in lengthSealing formula stretches lashes and seals fibers to lashesWashable, also available in waterproof formula 
For Best Results: Extend lashes upward with Fiber-Fix brush, from root to tip. 
Only a few strokes necessary. For best results, do not let dry between 
coats.  Removes easily with soap and water or Maybelline® Expert Eyes® 
100% Oil-Free Eye Makeup Remover.
",4.0,,mascara,[],2016-10-01T18:10:59.587Z,2017-12-23T20:31:48.155Z,http://makeup-api.herokuapp.com/api/v1/products/12.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/012/original/data?1514061108,"[{'hex_value': '#000000', 'colour_name': 'Blackest Black '}]"
11,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0b04408a84154f14800e4c9477f8a924_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,https://well.ca,"Explosive Volume in Rocket Time! 8X Bigger, Smoother.

Now, the most explosive, beautiful lashes ever! Maybelline's patented supersonic 
brush with micro bristles loads on big, sleek volume instantly.

The fast-glide formula keeps lashes smooth. Zero clumps!",,,mascara,[],2016-10-01T18:10:58.856Z,2017-12-23T20:31:47.966Z,http://makeup-api.herokuapp.com/api/v1/products/11.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/011/original/open-uri20171223-4-iiztlg?1514061107,"[{'hex_value': '#000000', 'colour_name': 'Blackest Black '}, {'hex_value': '#202020', 'colour_name': 'Very Black '}]"
